,OverTime,TrainingTimesLastYear,StockOptionLevel,RelationshipSatisfaction,JobSatisfaction,JobInvolvement,EnvironmentSatisfaction,BusinessTravel,Education,Gender,MaritalStatus,JobLevel,Attrition,PerformanceRating,WorkLifeBalance,Sales_Department,Research & Development_Department,Human Resources_Department,Life Sciences_EducationField,Other_EducationField,Medical_EducationField,Marketing_EducationField,Technical Degree_EducationField,Human Resources_EducationField,Sales Executive_JobRole,Research Scientist_JobRole,Laboratory Technician_JobRole,Manufacturing Director_JobRole,Healthcare Representative_JobRole,Manager_JobRole,Sales Representative_JobRole,Research Director_JobRole,Human Resources_JobRole,PercentSalaryHike,MonthlyRate,HourlyRate,Age,DailyRate,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome,0,1,2,3,4,5,6,7,8,MonthlyIncome
276,0,6,1,2,2,4,2,1,3,0,2,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,19100,71,35,1315,22,7,10,7,7,6,2,11996,0.8079856227852188,0.9753747517979464,1.5481544369288194,1.0670717956046096,0.2698718098148749,1.0046375180793765,-0.48321065137636565,1.443693250147497,0.9865534754986587,11996
277,1,3,1,3,1,4,1,1,2,0,2,2,0,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,24,19191,44,38,322,7,1,8,8,0,7,7,5605,0.19194743808290146,-0.8598874750085521,-0.3304305732152643,1.439655409086591,2.04972783308128,-1.0455964446511585,1.2109739951259417,0.06128194776392241,1.2699291514313693,5605
278,0,6,1,1,2,3,3,2,3,0,2,2,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,26767,84,26,1479,1,1,6,6,5,1,4,6397,-0.8202898209177186,-0.7324903133545968,0.9410153866665673,0.16765884527285355,0.5167645921539857,1.9825455509141092,2.2477500193407316,-0.16366590631960734,-0.21175490096206656,6397
279,0,4,2,1,2,3,1,1,1,1,2,5,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,15815,96,50,797,4,3,28,10,4,1,6,19144,2.5197353768303934,2.19775658135668,0.10389022971334615,-0.2986884840088615,-1.1263051566688898,-0.09996558602805097,0.9222690258771248,-1.6846307304523747,-0.3692957068620369,19144
280,1,5,3,4,3,3,3,1,4,1,1,4,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16,21016,45,53,1070,3,3,21,5,3,1,3,17584,1.3391601591204483,2.434710761178211,-0.7027867232494066,0.06205230366179854,1.203179453984867,0.8948876754413374,0.24944867576788643,-1.596389497184823,0.09700721990236334,17584
281,0,3,0,3,3,3,2,1,1,1,1,2,0,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25,24532,99,42,635,1,1,20,20,16,11,6,4907,3.776532663150282,-1.6963540566398705,1.0825587795042795,1.1265670187061827,0.44360563543410464,-0.14580466096257055,3.453933341386443,0.9748656022950029,1.010000311525405,4907
282,0,3,0,1,4,3,2,2,2,1,0,2,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,20260,44,29,442,2,1,10,10,7,0,9,4554,0.33216573407024347,-1.582384164462411,-1.117245642560326,0.46479583658602097,1.2006071359963095,-0.0880041716411304,0.9290399398947305,0.0870580325529098,-1.4274606293454164,4554
283,1,4,1,4,4,3,2,1,2,1,1,2,0,3,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,19,15972,37,55,147,20,3,12,10,7,0,8,5415,1.2330832134286869,0.20117773433699868,-0.35406606247704275,1.8970053071487503,1.2102879851645387,-1.3751349585806407,-0.7957048535410342,0.011769291573153715,-1.37780930756612,5415
284,1,3,1,3,1,3,1,2,2,1,1,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,13,22722,60,26,496,11,1,5,5,3,3,3,4741,-1.1190505412647915,-1.090276540681001,-1.1488970889115069,0.9947759756278058,-0.40524444669045334,0.4870341060147354,0.04913485479332611,0.05871808490968431,0.43831490042958604,4741
285,0,3,0,2,4,3,4,1,3,0,0,1,0,3,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,15881,42,37,1372,1,1,17,17,12,5,7,2115,2.1389762814747195,-1.6659702666115113,-0.558220097973979,-1.282308145787329,0.68009742663896,1.7494307849419142,-0.19903665690632807,0.4746661332759716,-0.3724255951364933,2115
286,1,0,1,4,3,3,4,2,3,1,2,1,1,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,19920,43,44,920,24,3,19,1,0,0,0,3161,-1.2039802518794738,1.487347613462145,1.0449391091814717,2.154909950546086,1.7444066941699294,0.018296043312816295,-0.7067254332999293,-0.5220841541633305,0.19261705896883619,3161
287,0,2,1,2,4,3,4,1,4,1,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,18899,82,38,688,23,9,10,2,2,1,2,5745,-0.9695203320545678,1.9706245400349076,0.5348660555144561,1.3534489767553124,-1.0876107104851747,-0.08053909499474492,-0.7925993972990765,1.7720780574137973,-0.17474091525375893,5745
288,1,2,1,4,2,3,1,1,4,1,2,1,1,3,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,13,14180,45,26,1449,16,2,5,3,2,0,2,2373,-1.976299174604171,-0.5905636607525415,0.4225657343233125,-0.24790925982718548,0.5026446691508679,1.5010781997402398,-1.4479209121169774,0.04851493284829604,-0.09167072586554736,2373
289,0,3,0,4,4,3,4,1,2,0,0,1,0,4,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,4488,66,28,1117,8,1,5,5,3,0,2,3310,-1.6484215362573398,-0.8851514980993096,1.5456053028404588,-0.7887415770476759,1.1541399511105195,-0.6004397160333993,0.25612417341830473,-0.3854817521157683,-0.041888459633856984,3310
290,1,4,0,4,1,3,3,2,4,0,0,5,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,25594,35,49,636,10,9,22,3,2,1,2,18665,1.104004561002126,3.816913007258003,-2.0316958200324686,0.8965395332164631,0.423826972409974,0.7651742673645755,-0.9777184389654688,0.2159536725633556,-0.07596866238592569,18665
291,0,2,0,4,2,3,3,1,3,1,0,2,0,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,26285,30,36,506,3,4,10,8,0,7,7,4485,0.24240941158758778,-0.15647512080969755,-2.5166976732575415,0.5970927127908819,0.6704475363995168,0.8526652910965056,-0.03984682467640564,1.0820510472144222,0.9761875273060828,4485
292,0,5,1,3,2,3,4,2,3,0,2,1,0,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,3909,84,31,444,5,1,2,2,2,2,2,2789,-1.8264605031573806,-0.8772750794802838,-0.4214601743312005,-1.2156846051342935,-1.4241137732221278,-1.1757500610336469,-0.1994963858918569,-0.20473592991035452,0.5147626381036773,2789
293,1,0,0,2,4,2,4,1,4,1,0,2,1,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,8450,48,26,950,4,1,8,8,7,7,4,5828,0.3067795739874562,-1.724824402088126,-0.6659721936698978,-1.28713904846545,0.26625544621138236,0.3646645043146305,-0.6265818272351735,0.3748108892690673,1.150135919686529,5828
294,1,3,3,3,4,3,2,2,3,1,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12,11411,53,37,889,9,1,4,4,2,1,2,2326,-1.524152991030874,-0.4589085903784699,-0.49001099901541817,-0.5383854104995038,-0.043769260167890844,0.2562251279225588,-0.8347501559352427,-0.38583083663241863,0.17982692760835653,2326
295,0,2,1,4,2,3,3,2,3,0,1,4,0,3,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,14864,77,42,555,26,5,23,20,4,4,8,13525,2.890307834332771,0.7275969927436272,0.5786235935783365,1.4239204325476937,-1.0565511148531344,-0.5351177723431854,-1.1714530771291753,0.1366152072118996,-0.20803686713873948,13525
296,0,2,0,3,3,3,3,1,3,1,0,1,1,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,25233,54,18,230,3,1,0,0,0,0,0,1420,-3.214077576260373,-1.0705526436975144,-2.1884608373759527,0.8391078951305369,-0.15192926855770014,0.2816322558720466,0.6943246642897815,0.05303303323300564,0.19638636055654413,1420
297,0,3,2,3,2,3,3,1,3,1,1,3,0,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,5100,96,35,1232,16,0,12,11,9,6,9,8020,1.7822003821707366,-1.7068855875116504,2.016900396181588,-0.7174992060328459,-1.089957312463671,0.052540593799337246,-0.27359663622196284,-0.17787739158355248,0.3155353823188241,8020
298,0,2,2,4,4,4,3,2,4,1,1,1,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,7122,81,36,566,18,4,4,1,0,0,0,3688,-2.2012797431280866,0.6408643594925831,1.117818242105871,0.4745268042163652,-0.31371430324458716,-1.4519542889229846,-0.4144747843828756,0.17771397859954094,0.27686615797144826,3688
299,0,3,1,4,2,1,4,1,3,1,2,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,18,16321,84,51,1302,2,5,13,4,1,1,2,5482,-0.4840848373599192,2.078415907467736,0.9508634930760081,-0.6060898038358541,0.1984875982457029,0.5281619868779913,1.1680433072855623,0.029894983674163305,0.15206277997648182,5482
300,0,2,0,2,2,3,4,1,4,1,0,4,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,15896,88,41,334,2,1,22,22,10,0,4,16015,2.843186612855519,0.0738245664538886,-0.03532454521253865,0.3147111213321598,-0.20611909806820866,-1.0340958966912062,1.7968465752566725,-1.507546609737381,-1.0288994415551214,16015
301,0,2,0,1,3,2,4,1,3,0,0,1,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12,9724,69,18,812,10,1,0,0,0,0,0,1200,-3.2433262764052255,-1.1541529179772934,-0.18205413635916445,-0.6006597767037986,-0.6917603257837219,0.028516459679852533,-0.6054138678132883,-0.09656670420879097,0.35880415849263203,1200
302,0,2,0,3,1,4,2,1,2,1,0,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,19,4824,68,28,1476,16,0,9,8,3,0,7,5661,-0.5024742380989582,-1.2815864943049715,2.214313318055332,-0.6359406402293946,0.7144725174897306,0.2279079192766754,-0.5915655339232464,-0.7649716783043082,-0.5534465230701111,5661
303,0,3,1,2,4,4,2,1,3,1,1,2,0,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,12241,100,31,218,7,4,10,8,7,7,7,6929,1.0029524866450334,-0.8453437954568005,-0.5839170577578452,-0.24559777589983808,-2.1740132012284197,-0.9638372382804304,0.5379545161206579,1.2773545081448627,0.6184121266708587,6929
304,0,5,3,1,4,4,3,1,3,1,2,3,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,17,10942,48,39,1132,1,0,19,18,10,3,7,9613,2.490638040155481,-1.0897996591130377,0.07329311493124739,-1.0569041158105614,1.2594614069046934,0.4331163292804368,0.31892014936183505,-0.8537537640963531,-0.5226707300053781,9613
305,0,3,1,3,2,3,2,0,4,0,1,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6927,47,36,1105,24,7,11,9,8,0,8,5674,0.6976053091021909,0.12951174902208143,1.1612107521873456,0.0543708477725721,0.5469037971402619,-0.055706970160614884,-2.1528770988065378,1.5804470552398824,-1.5046570431364081,5674
306,0,3,1,3,3,2,4,1,3,1,1,2,0,3,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,16985,91,32,906,7,1,13,13,8,4,8,5484,1.2854153688121353,-1.4199856579884387,0.36599517664659986,-0.18495374802043527,-1.0973145130271242,0.5558839158551078,0.8687253828616093,0.1872577366420402,-0.29045163487267095,5484
307,0,2,1,3,2,2,1,1,2,0,1,3,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,26707,81,38,849,25,3,19,10,8,0,1,12061,0.9212250032424705,0.8990591845036017,0.9060987393289338,2.4023617801916606,-0.5590593534765507,0.8555144663248627,-0.04769634630319281,-0.5651958519363507,-0.5305915485091987,12061
308,1,2,1,4,3,1,4,0,4,1,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,17056,32,58,390,1,2,12,5,3,1,2,5660,0.0074486923123654875,1.2366870139024297,-2.100907829597868,-0.03599606651091121,0.8780846743754358,-0.34850025944660273,-0.24420066085175013,-0.87161582002355,-0.014872500582325993,5660
309,1,4,1,3,4,3,3,1,4,1,1,1,0,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12,10077,86,31,691,5,0,6,5,2,0,3,4821,-1.366331425951327,-0.7453494516933696,-0.18693482732877206,-0.813782187198302,-1.252837025902085,-0.2943325029991922,0.2522992393274743,-0.8853028039146149,-0.10931414342415582,4821
310,0,1,0,4,1,2,1,1,3,1,1,2,0,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,17822,62,31,106,2,3,9,2,2,1,0,6410,-1.4599849129096738,0.3659731515465826,-2.0229838321660893,0.16711046221823403,-0.5493403428168392,-0.6743736917483946,0.37067541576985613,-0.09379956692664836,0.28294367227744394,6410
311,0,2,1,1,1,3,1,2,3,1,2,3,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,20308,97,45,1249,7,1,24,24,9,9,11,5210,3.9890513711869926,-1.206308845179248,1.3663257729142066,0.12130664924043748,-0.5424927686010332,1.0157441464891321,1.6363811343276704,0.3377408774070918,0.41043484780618755,5210
312,1,2,1,2,4,3,3,1,4,1,2,1,0,3,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,7747,32,31,192,2,0,3,2,2,2,2,2695,-1.7898906212596988,-1.2203384133584305,-1.2881557262566783,-0.26882732031951767,1.5992653424145153,-1.5817972515971332,-0.01738682666770327,-0.4543552521457987,0.49928333502583594,2695
313,0,2,2,2,2,3,4,2,4,0,1,3,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,23364,74,33,553,5,6,12,10,6,8,8,11878,1.8362561547541674,0.09499050983882679,-1.367386673174287,0.2630961468714229,-1.0673493628796433,0.6207035865578376,0.5370312631807619,1.5699046971427377,0.7434016583619676,11878
314,1,3,0,4,1,3,3,1,1,1,1,4,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,5355,99,39,117,10,1,21,21,9,11,10,17068,4.475862950654147,-1.250949317554495,0.07088071182519563,-0.19325106512957327,-1.7110853907341224,-1.9182426402617199,0.40254800852705536,-0.3347380189980582,1.3295828558607208,17068
315,0,5,0,1,4,3,3,2,4,0,0,1,0,3,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,10675,33,43,185,10,0,9,8,7,1,7,2455,0.2899239049651069,-1.3244752924729222,-0.7003066400343536,0.658551807184943,1.556954971878774,-1.4969649469782753,-0.28795625073209974,-0.3736411640816926,-0.8441215523684972,2455
316,1,2,0,4,3,2,3,1,2,0,0,4,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,17810,90,49,1091,1,7,25,7,1,0,7,13964,1.4465269421531284,2.9962690201513387,-0.13428667660336027,-0.879623627909443,-1.0677558409076284,0.6533321888284689,0.6916282304155221,-0.15430278433155845,-0.7722106798745553,13964
317,0,3,0,1,2,2,3,1,4,1,1,2,1,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15,17747,85,52,723,8,2,11,8,2,7,7,4941,0.9676124264092233,0.21502020998442242,0.07802604205775393,0.31393966720592326,-0.7917777684901193,-0.0513125404110701,0.7498816286947785,0.08403889342683704,1.0904466586116779,4941
318,1,2,0,2,2,3,3,1,3,0,0,1,0,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,20938,85,27,1220,5,1,4,4,3,1,2,2478,-1.735382034920321,-0.7454981097477615,0.010704866543900184,-0.39089676665708883,-1.0512892939516718,1.6096801279099706,0.6890769727824017,-0.07914457919127058,0.09810739559844368,2478
319,1,2,0,4,2,2,3,1,2,0,1,2,0,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,24624,65,32,588,8,1,13,13,12,11,9,5228,2.5889863614350963,-2.3116592075811218,-1.299439297212542,0.6389196789872849,-0.8600992329329005,1.0839698699102944,0.39205707957266184,1.2364194451933148,1.0130988804646137,5228
320,1,3,0,1,3,3,4,1,3,1,0,2,0,3,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,5242,74,27,1377,2,1,5,5,4,0,4,4478,-1.2351360136256382,-0.9729003929185854,0.39869193939546654,-2.221865210505629,-0.6033021310907076,0.7418216442001463,-0.33653087453391,-0.36883758272841277,-0.3485015370586318,4478
321,0,3,3,4,4,3,4,1,3,1,2,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12,7143,73,31,691,7,4,13,7,7,1,7,7547,0.4986268878395012,-0.33091293024317237,-0.16008447151065203,-1.0316926337163814,-0.7570443931843178,-0.5179141168286318,-0.41743753552473417,0.5131524218510948,-0.8837386298288107,7547
322,0,0,0,3,4,4,1,1,4,0,0,2,0,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,10557,74,32,1018,2,7,10,7,7,0,7,5055,0.08299339635695493,0.30860348139342764,0.4487113718568951,-1.1960323279557954,0.11769189652329047,-0.03523385407155933,0.5301344632357592,1.6211652498083118,-1.3061909113148966,5055
323,1,4,0,4,4,1,1,1,4,1,1,1,1,3,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,24737,84,28,1157,2,5,5,3,2,2,2,3464,-1.6038526380798521,0.4029897765496564,-0.3076154344449439,-0.2278728077797846,-0.7970421433751349,1.6138310639829079,1.1277708987418875,1.114261133629329,0.2388681262459509,3464
324,0,2,2,4,4,3,4,1,2,0,1,2,0,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13,11934,64,30,1275,28,1,11,10,8,1,9,5775,0.7342476863114715,-1.5747085932957061,1.4568727932288779,0.5838820116982457,-0.5086778994796683,0.9568579346427827,-1.9022197071656213,0.0038008908628228864,-1.078692567868965,5775
325,0,2,1,1,3,2,3,2,2,0,1,3,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,14034,48,31,798,7,1,10,10,9,8,9,8943,1.769646897324208,-1.8884900599061287,0.6994992372710435,0.47317939110879126,2.1520294974845506,-0.4205369509175134,1.0139200132412451,0.5171539572679691,0.7355838449102899,8943
326,0,2,1,1,4,2,3,2,2,1,1,5,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,15,21141,54,39,672,7,1,21,21,9,13,3,19272,4.112805992900334,-0.47379861664403283,-1.0186129851984596,0.6309169009168192,0.3486636847244618,0.5596409780270907,0.38352443961444604,-0.5402797782304716,2.6206725607760797,19272
327,1,3,0,1,3,3,4,1,2,0,1,2,1,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,18,17778,41,39,1162,3,4,12,1,0,0,0,5238,-1.55820466008708,1.4364091320104961,-0.24436485791646445,-0.23049602749320952,1.6817356368610545,0.7144515936071338,0.21276247582016583,-0.18891061535843326,0.2220473760489608,5238
328,0,6,0,3,4,2,2,2,3,1,0,2,0,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,4317,46,33,508,10,3,9,7,7,0,1,4682,-0.6309803536170675,-0.4061964712650863,-0.46486917252095306,-0.6417879338632785,0.44319388817417243,-1.1123078230645542,-1.1473097965368968,0.12308390408027868,-0.4632264066957144,4682
329,0,2,1,2,3,3,4,1,5,1,1,5,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,16375,42,47,1482,5,4,21,3,2,1,1,18300,0.7689569353828175,2.715082216416627,-0.6431588283561616,-0.9652153172516683,0.635368969934823,1.669471650828396,-0.996601498799764,-1.444562209086769,0.434768315644198,18300
330,0,3,1,2,3,2,3,2,4,0,2,2,0,3,4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,6227,82,43,559,10,1,9,9,7,0,0,5257,-0.2762871900411979,-0.13578696325481654,-0.08240689330950099,-0.6995818199329599,-1.3781778505885942,-0.8317893071906487,-0.5595913593689957,-0.8153040810202402,-0.25084611169119864,5257
331,1,0,1,4,2,3,3,0,1,1,1,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,22107,73,27,210,1,0,6,5,4,1,4,6349,-0.9298511530867881,-1.1234010709688937,-1.6994505897040044,0.43356545726831625,-0.7860848809708899,-0.09351698004079384,1.188078463271384,-0.5295187253173385,-0.21290091611107348,6349
332,0,4,0,4,3,3,4,2,4,0,0,2,0,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,16885,31,54,928,20,3,20,4,3,0,3,4869,0.1991014318759944,1.5364043543502672,-0.5435839920619933,0.8137865378736929,0.6014094446199615,0.6167099809332917,-2.060939480633704,-0.658377502289107,-0.4300019601824069,4869
333,0,1,1,1,1,3,3,1,3,0,1,3,0,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,9262,43,43,1001,7,8,10,1,0,0,0,9985,-1.118375153705122,2.604116879360585,-0.12275279445779913,-0.7407966573200292,1.2133691048743913,-0.28903357069901603,-0.8436485558489969,0.5777190649296725,0.16469441055497872,9985
334,0,3,2,1,4,3,4,1,4,1,1,2,0,3,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14,9278,75,45,549,8,9,12,10,9,9,8,3697,2.031960177708721,0.39559681623018433,-0.033643257961454155,-0.5632603198353838,-0.5843826753979958,-0.9482532396653222,-0.10285914711438496,3.0661637156928334,0.571118337364392,3697
335,1,2,3,3,4,1,2,1,2,1,1,2,0,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,22,13273,57,40,1124,1,2,6,4,3,0,2,7457,-0.9713263895497949,0.41959351177584464,0.7299415404427189,-0.44624328161627164,1.801141807484653,-0.005672803600872943,1.1204180009045113,-0.6260050427348604,-0.0413983284612925,7457
336,1,4,0,4,1,1,2,1,4,1,1,1,1,3,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,4759,77,29,318,8,1,7,7,7,0,7,2119,-0.43424783535469186,-1.724664014797756,-0.48670941479189694,-0.8703686743206704,-1.2934518897372131,-1.224245254990942,-0.45187710517323443,0.11930014225169218,-1.1051721389311624,2119
337,0,2,0,3,4,2,2,1,5,1,0,1,0,3,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,7621,30,29,738,9,0,4,3,2,2,2,3983,-1.6266271468372533,-1.177993406803606,-0.4012834406539885,-0.3199491732075689,1.5935933549785788,-0.5181956038602789,-0.8760877384420265,-0.564735700484261,0.5542768894942722,3983
338,0,2,3,3,3,2,4,1,3,0,2,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,5431,30,30,570,5,1,10,10,9,1,2,6118,0.07376086354365163,-1.2767888106037706,-1.1727512076149162,-1.0299573821985442,0.9629588710383004,-0.6117078188874722,-1.1206356213026545,-0.32735937418314603,-0.41273923494139075,6118
339,0,3,1,1,2,3,2,1,4,0,1,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,18,3415,56,27,1130,8,1,8,8,7,0,7,6214,-0.08767456619715576,-1.4999941339852156,1.0623706901489318,-1.1717233854763234,1.0280935504812507,-0.30310276524626384,-0.35092475340375595,-0.2305470940739342,-0.9330551578493641,6214
340,0,2,2,3,4,3,4,1,2,1,2,2,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,16,23177,61,37,1192,5,7,8,6,2,0,4,6347,-0.7010310758600843,1.3714572617136198,-0.11233026941913835,0.05907915401789254,0.5492532355550399,1.2636277303227563,0.5551608096592452,1.144491916427546,-0.6027769836018407,6347
341,1,3,1,2,4,2,3,1,2,1,2,3,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,15682,92,38,343,15,0,12,11,10,2,9,11510,1.844586267783279,-1.2123736633905293,0.1404351367825456,0.8754567921916928,-1.4856355406130883,-0.6078134801043713,0.33895620076746297,-0.6984508125603828,-0.89834031859015,11510
342,1,2,0,3,4,3,3,1,4,0,0,3,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,14,25713,39,31,1232,7,1,11,11,9,4,10,7143,1.4797398969115678,-1.612887601322851,-0.7282475447138673,0.30760894694364455,0.9137359358791636,2.164291938181818,0.06536366424520725,0.34589050721376674,-0.5830963619294738,7143
343,1,2,2,1,2,2,4,1,1,0,2,2,0,3,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,14,11866,39,29,144,10,1,7,7,7,1,7,8268,0.15757232203332416,-1.4828599150739554,-1.424918141159607,0.35178504043184156,0.4837070503102607,-1.001188592042758,-0.7087232162744933,-0.18288625709587758,-0.7889978645734487,8268
344,0,5,0,4,2,3,3,1,4,1,0,3,0,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,18264,62,35,1296,5,0,17,16,6,0,13,8095,1.9064437517895387,-1.2609727779006572,-0.027860562415263933,-0.6350959571197917,-0.005707931859474621,1.545215612382634,0.19099743822584378,-0.779434835666662,-1.7254441303611612,8095
345,0,2,2,3,4,3,3,1,1,1,2,1,0,3,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,16092,83,23,1309,26,1,4,4,2,0,2,2904,-2.0294309783605318,-0.958965723609253,1.368046999202195,0.7157242375801306,-1.3471039258525237,1.3232644384889158,-1.289736654382952,-0.17803776437979166,-0.0371875273585043,2904
346,1,3,0,4,2,2,4,1,3,1,0,2,0,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15,10110,95,41,483,6,6,8,5,4,1,2,6032,-0.584986809926522,1.120336693750253,0.2229004638825516,-0.4140907378055365,-1.1153941918909562,-1.1783421974033863,0.642178621361547,0.8091531825314485,-0.15935155614031285,6032
347,0,3,0,1,3,3,2,2,1,1,0,2,0,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,25751,99,47,1309,4,3,5,0,0,0,0,2976,-1.9817268308585128,1.531205260456305,1.098770888234375,0.4625580298573025,-0.2887790583566831,1.251886265342446,2.049838086197008,-0.2571718787864899,0.30570852177575647,2976
348,0,2,0,2,4,3,1,1,5,0,0,4,0,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,15901,44,42,810,23,2,16,1,0,0,0,15992,-0.4209894054061307,1.7852451347290734,-0.1410921916459871,1.2592276727290501,0.3901018772199489,0.17473963865726938,-1.7931887998486151,-1.8085681899872013,0.504853521722107,15992
